,Batch,Fenotype,Fish,hist,bins
74,batch 70,KO179,ZebraF_11,0.0,0.6666666666666666
74,batch 70,KO179,ZebraF_11,0.0,0.75
74,batch 70,KO179,ZebraF_11,0.0,0.8333333333333333
74,batch 70,KO179,ZebraF_11,0.0,0.9166666666666666
75,batch 70,KO179,ZebraF_12,3.4004417277861783,0.0
75,batch 70,KO179,ZebraF_12,1.5642324788646853,0.08333333333333333
75,batch 70,KO179,ZebraF_12,1.0623329198393043,0.16666666666666666
75,batch 70,KO179,ZebraF_12,0.6717878014295443,0.25
75,batch 70,KO179,ZebraF_12,0.6850699756615741,0.3333333333333333
75,batch 70,KO179,ZebraF_12,0.7406655823902999,0.41666666666666663
75,batch 70,KO179,ZebraF_12,0.4588150035632387,0.5
75,batch 70,KO179,ZebraF_12,0.5526459782584646,0.5833333333333333
75,batch 70,KO179,ZebraF_12,0.5683676695024444,0.6666666666666666
75,batch 70,KO179,ZebraF_12,1.3903934942427993,0.75
75,batch 70,KO179,ZebraF_12,0.848651268290765,0.8333333333333333
75,batch 70,KO179,ZebraF_12,0.05659610017070054,0.9166666666666666
76,batch 70,KO179,ZebraF_2,0.38579635881643526,0.0
76,batch 70,KO179,ZebraF_2,0.350578649401982,0.08333333333333333
76,batch 70,KO179,ZebraF_2,0.5585793517368081,0.16666666666666666
76,batch 70,KO179,ZebraF_2,0.715675864649003,0.25
76,batch 70,KO179,ZebraF_2,1.194874571940604,0.3333333333333333
76,batch 70,KO179,ZebraF_2,1.7394409431739266,0.41666666666666663
76,batch 70,KO179,ZebraF_2,1.9121042916866333,0.5
76,batch 70,KO179,ZebraF_2,0.9702100722732474,0.5833333333333333
76,batch 70,KO179,ZebraF_2,1.2455069631442104,0.6666666666666666
76,batch 70,KO179,ZebraF_2,1.4426965559850788,0.75
76,batch 70,KO179,ZebraF_2,1.1410157153508447,0.8333333333333333
76,batch 70,KO179,ZebraF_2,0.34352066184122826,0.9166666666666666
77,batch 70,KO179,ZebraF_3,3.6704683611782944,0.0
77,batch 70,KO179,ZebraF_3,1.8556514317710067,0.08333333333333333
77,batch 70,KO179,ZebraF_3,1.2489266445140748,0.16666666666666666
77,batch 70,KO179,ZebraF_3,0.4657449903836618,0.25
77,batch 70,KO179,ZebraF_3,0.560714263302957,0.3333333333333333
77,batch 70,KO179,ZebraF_3,0.2314004656798064,0.41666666666666663
77,batch 70,KO179,ZebraF_3,0.26265455949280575,0.5
77,batch 70,KO179,ZebraF_3,0.35896887718217774,0.5833333333333333
77,batch 70,KO179,ZebraF_3,0.08774025124582342,0.6666666666666666
77,batch 70,KO179,ZebraF_3,0.21393280984650567,0.75
77,batch 70,KO179,ZebraF_3,1.4727376448798446,0.8333333333333333
77,batch 70,KO179,ZebraF_3,1.5710597005230442,0.9166666666666666
78,batch 70,KO179,ZebraF_4,2.8268625321009853,0.0
78,batch 70,KO179,ZebraF_4,0.2331022364594004,0.08333333333333333
78,batch 70,KO179,ZebraF_4,0.1191310079690233,0.16666666666666666
78,batch 70,KO179,ZebraF_4,0.654766988979544,0.25
78,batch 70,KO179,ZebraF_4,2.007394913051478,0.3333333333333333
78,batch 70,KO179,ZebraF_4,0.1649836674550612,0.41666666666666663
78,batch 70,KO179,ZebraF_4,0.9775828556935452,0.5
78,batch 70,KO179,ZebraF_4,4.584168054824125,0.5833333333333333
78,batch 70,KO179,ZebraF_4,0.19766920942126076,0.6666666666666666
78,batch 70,KO179,ZebraF_4,0.0398855343555235,0.75
78,batch 70,KO179,ZebraF_4,0.1944529996900532,0.8333333333333333
78,batch 70,KO179,ZebraF_4,0.0,0.9166666666666666
79,batch 70,KO179,ZebraF_5,3.7401904755624877,0.0
79,batch 70,KO179,ZebraF_5,1.290636592824799,0.08333333333333333
79,batch 70,KO179,ZebraF_5,0.6504639446285806,0.16666666666666666
79,batch 70,KO179,ZebraF_5,0.6897580898622566,0.25
79,batch 70,KO179,ZebraF_5,0.43336668301842896,0.3333333333333333
79,batch 70,KO179,ZebraF_5,0.7829730433955184,0.41666666666666663
79,batch 70,KO179,ZebraF_5,1.085058341726864,0.5
79,batch 70,KO179,ZebraF_5,0.770424555563218,0.5833333333333333
79,batch 70,KO179,ZebraF_5,0.7747800393371623,0.6666666666666666
79,batch 70,KO179,ZebraF_5,1.1201242801303986,0.75
79,batch 70,KO179,ZebraF_5,0.4897489103330685,0.8333333333333333
79,batch 70,KO179,ZebraF_5,0.17247504361721844,0.9166666666666666
80,batch 70,KO179,ZebraF_6,2.338931588714857,0.0
80,batch 70,KO179,ZebraF_6,0.9858450252969467,0.08333333333333333
80,batch 70,KO179,ZebraF_6,2.4148414306522374,0.16666666666666666
80,batch 70,KO179,ZebraF_6,0.8966572426214201,0.25
80,batch 70,KO179,ZebraF_6,3.842340582150039,0.3333333333333333
80,batch 70,KO179,ZebraF_6,1.0613992868438882,0.41666666666666663
80,batch 70,KO179,ZebraF_6,0.31208742177887516,0.5
80,batch 70,KO179,ZebraF_6,0.12132254950181258,0.5833333333333333
80,batch 70,KO179,ZebraF_6,0.0,0.6666666666666666
80,batch 70,KO179,ZebraF_6,0.0,0.75
80,batch 70,KO179,ZebraF_6,0.0,0.8333333333333333
80,batch 70,KO179,ZebraF_6,0.026574872439925238,0.9166666666666666
81,batch 70,KO179,ZebraF_7,2.516336195391426,0.0
81,batch 70,KO179,ZebraF_7,1.1929548513930388,0.08333333333333333
81,batch 70,KO179,ZebraF_7,1.0348712676284941,0.16666666666666666
81,batch 70,KO179,ZebraF_7,0.8095789179279784,0.25
81,batch 70,KO179,ZebraF_7,0.5993309067919131,0.3333333333333333
81,batch 70,KO179,ZebraF_7,0.5707086370765293,0.41666666666666663
81,batch 70,KO179,ZebraF_7,0.5114505954440774,0.5
81,batch 70,KO179,ZebraF_7,0.6554633884339822,0.5833333333333333
81,batch 70,KO179,ZebraF_7,1.1055383835972816,0.6666666666666666
81,batch 70,KO179,ZebraF_7,0.8010109626439534,0.75
81,batch 70,KO179,ZebraF_7,1.1825207900409174,0.8333333333333333
81,batch 70,KO179,ZebraF_7,1.0202351036304078,0.9166666666666666
82,batch 70,KO179,ZebraF_8,0.08990731396147197,0.0
82,batch 70,KO179,ZebraF_8,0.044886867700283294,0.08333333333333333
82,batch 70,KO179,ZebraF_8,0.20015683670880005,0.16666666666666666
82,batch 70,KO179,ZebraF_8,0.0563549297818219,0.25
82,batch 70,KO179,ZebraF_8,0.37075897840211486,0.3333333333333333
82,batch 70,KO179,ZebraF_8,0.39375524122696465,0.41666666666666663
82,batch 70,KO179,ZebraF_8,4.279355848284413,0.5
82,batch 70,KO179,ZebraF_8,0.2448522496620452,0.5833333333333333
82,batch 70,KO179,ZebraF_8,0.33566184997520854,0.6666666666666666
82,batch 70,KO179,ZebraF_8,0.39827655290650327,0.75
82,batch 70,KO179,ZebraF_8,0.8266985343722855,0.8333333333333333
82,batch 70,KO179,ZebraF_8,4.759334797018089,0.9166666666666666
83,batch 70,KO179,ZebraF_9,7.941335449080378,0.0
83,batch 70,KO179,ZebraF_9,0.6941859818198807,0.08333333333333333
83,batch 70,KO179,ZebraF_9,0.44377061963271974,0.16666666666666666
83,batch 70,KO179,ZebraF_9,0.5328389682540604,0.25
83,batch 70,KO179,ZebraF_9,0.44780346099550117,0.3333333333333333
83,batch 70,KO179,ZebraF_9,0.7138860069270433,0.41666666666666663
83,batch 70,KO179,ZebraF_9,0.19663375097188693,0.5
83,batch 70,KO179,ZebraF_9,0.3896809856411824,0.5833333333333333
83,batch 70,KO179,ZebraF_9,0.6398647766773451,0.6666666666666666
83,batch 70,KO179,ZebraF_9,0.0,0.75
83,batch 70,KO179,ZebraF_9,0.0,0.8333333333333333
83,batch 70,KO179,ZebraF_9,0.0,0.9166666666666666
84,batch 70,KO44,ZebraF_1,0.4334024297836965,0.0
84,batch 70,KO44,ZebraF_1,0.318335986059694,0.08333333333333333
84,batch 70,KO44,ZebraF_1,0.34364687123865867,0.16666666666666666
84,batch 70,KO44,ZebraF_1,2.3844232173339788,0.25
84,batch 70,KO44,ZebraF_1,0.7367260889506224,0.3333333333333333
84,batch 70,KO44,ZebraF_1,0.611844165803901,0.41666666666666663
84,batch 70,KO44,ZebraF_1,1.0044940296111655,0.5
84,batch 70,KO44,ZebraF_1,0.8523130068840301,0.5833333333333333
84,batch 70,KO44,ZebraF_1,1.6724979066490868,0.6666666666666666
84,batch 70,KO44,ZebraF_1,1.1413913817750643,0.75
84,batch 70,KO44,ZebraF_1,0.6549040952687747,0.8333333333333333
84,batch 70,KO44,ZebraF_1,1.846020820641329,0.9166666666666666
86,batch 70,KO44,ZebraF_11,0.6164759183507167,0.0
86,batch 70,KO44,ZebraF_11,0.030409427552392048,0.08333333333333333
86,batch 70,KO44,ZebraF_11,1.9213973689495993,0.16666666666666666
86,batch 70,KO44,ZebraF_11,0.3526043036199442,0.25
86,batch 70,KO44,ZebraF_11,1.215372460666071,0.3333333333333333
86,batch 70,KO44,ZebraF_11,0.012610335795154602,0.41666666666666663
86,batch 70,KO44,ZebraF_11,0.019408149029012577,0.5
86,batch 70,KO44,ZebraF_11,0.08772636823888263,0.5833333333333333
86,batch 70,KO44,ZebraF_11,7.017815990057458,0.6666666666666666
86,batch 70,KO44,ZebraF_11,0.23690468264354106,0.75
86,batch 70,KO44,ZebraF_11,0.1782893500493744,0.8333333333333333
86,batch 70,KO44,ZebraF_11,0.31098564504785203,0.9166666666666666
87,batch 70,KO44,ZebraF_12,1.9559175219002056,0.0
87,batch 70,KO44,ZebraF_12,0.5641451911757388,0.08333333333333333
87,batch 70,KO44,ZebraF_12,0.2375653061438572,0.16666666666666666
87,batch 70,KO44,ZebraF_12,0.15600308543057237,0.25
87,batch 70,KO44,ZebraF_12,0.265436968981589,0.3333333333333333
87,batch 70,KO44,ZebraF_12,0.14470145921219232,0.41666666666666663
87,batch 70,KO44,ZebraF_12,0.35523487007253135,0.5
87,batch 70,KO44,ZebraF_12,4.861643366739653,0.5833333333333333
87,batch 70,KO44,ZebraF_12,1.7321395195010436,0.6666666666666666
87,batch 70,KO44,ZebraF_12,0.6668580917593763,0.75
87,batch 70,KO44,ZebraF_12,0.3223779462366954,0.8333333333333333
87,batch 70,KO44,ZebraF_12,0.7379766728465444,0.9166666666666666
88,batch 70,KO44,ZebraF_2,3.110374433143641,0.0
88,batch 70,KO44,ZebraF_2,0.06803033444085767,0.08333333333333333
88,batch 70,KO44,ZebraF_2,0.27212446346826763,0.16666666666666666
88,batch 70,KO44,ZebraF_2,0.721271315115326,0.25
88,batch 70,KO44,ZebraF_2,0.898930288171152,0.3333333333333333
88,batch 70,KO44,ZebraF_2,1.2850131872892814,0.41666666666666663
88,batch 70,KO44,ZebraF_2,1.4277677194309832,0.5
88,batch 70,KO44,ZebraF_2,1.7071886789025454,0.5833333333333333
88,batch 70,KO44,ZebraF_2,2.1603941412667504,0.6666666666666666
88,batch 70,KO44,ZebraF_2,0.34890543877119745,0.75
88,batch 70,KO44,ZebraF_2,0.0,0.8333333333333333
88,batch 70,KO44,ZebraF_2,0.0,0.9166666666666666
89,batch 70,KO44,ZebraF_3,4.448906770322616,0.0
89,batch 70,KO44,ZebraF_3,0.04662819182580046,0.08333333333333333
89,batch 70,KO44,ZebraF_3,0.18539752810302124,0.16666666666666666
89,batch 70,KO44,ZebraF_3,0.26219888033093885,0.25
89,batch 70,KO44,ZebraF_3,0.439411278927027,0.3333333333333333
89,batch 70,KO44,ZebraF_3,0.7305300443630011,0.41666666666666663
89,batch 70,KO44,ZebraF_3,1.0026212498580351,0.5
89,batch 70,KO44,ZebraF_3,1.5143875923476633,0.5833333333333333
89,batch 70,KO44,ZebraF_3,1.5719245140199671,0.6666666666666666
89,batch 70,KO44,ZebraF_3,1.5396326187026181,0.75
89,batch 70,KO44,ZebraF_3,0.2583613311993096,0.8333333333333333
89,batch 70,KO44,ZebraF_3,0.0,0.9166666666666666
90,batch 70,KO44,ZebraF_4,1.1211911016150131,0.0
90,batch 70,KO44,ZebraF_4,0.039198286020833854,0.08333333333333333
90,batch 70,KO44,ZebraF_4,0.851896366653066,0.16666666666666666
90,batch 70,KO44,ZebraF_4,0.4973398338299437,0.25
90,batch 70,KO44,ZebraF_4,0.8777908157859616,0.3333333333333333
90,batch 70,KO44,ZebraF_4,1.0574853548648517,0.41666666666666663
90,batch 70,KO44,ZebraF_4,1.5199478613301498,0.5
90,batch 70,KO44,ZebraF_4,0.7076929169715974,0.5833333333333333
90,batch 70,KO44,ZebraF_4,1.0046165153724433,0.6666666666666666
90,batch 70,KO44,ZebraF_4,0.6797512807294002,0.75
90,batch 70,KO44,ZebraF_4,3.6430896668267403,0.8333333333333333
90,batch 70,KO44,ZebraF_4,0.0,0.9166666666666666
91,batch 70,KO44,ZebraF_5,4.275830107154009,0.0
91,batch 70,KO44,ZebraF_5,2.310461618086853,0.08333333333333333
91,batch 70,KO44,ZebraF_5,0.332660769771314,0.16666666666666666
91,batch 70,KO44,ZebraF_5,0.21535828731964904,0.25
91,batch 70,KO44,ZebraF_5,0.26809094929242483,0.3333333333333333
91,batch 70,KO44,ZebraF_5,2.0437216605208346,0.41666666666666663
91,batch 70,KO44,ZebraF_5,1.3147895732053014,0.5
91,batch 70,KO44,ZebraF_5,0.7093450726735163,0.5833333333333333
91,batch 70,KO44,ZebraF_5,0.27564525747159047,0.6666666666666666
91,batch 70,KO44,ZebraF_5,0.2350044360675345,0.75
91,batch 70,KO44,ZebraF_5,0.0,0.8333333333333333
91,batch 70,KO44,ZebraF_5,0.019092268436975524,0.9166666666666666
92,batch 70,KO44,ZebraF_6,3.903111118675413,0.0
92,batch 70,KO44,ZebraF_6,0.8326089224856934,0.08333333333333333
92,batch 70,KO44,ZebraF_6,0.5168589613516494,0.16666666666666666
92,batch 70,KO44,ZebraF_6,0.6112539359870878,0.25
92,batch 70,KO44,ZebraF_6,0.8052372663819138,0.3333333333333333
92,batch 70,KO44,ZebraF_6,0.16788034677133737,0.41666666666666663
92,batch 70,KO44,ZebraF_6,0.3629474151277081,0.5
92,batch 70,KO44,ZebraF_6,0.43357792567416453,0.5833333333333333
92,batch 70,KO44,ZebraF_6,0.7270201286969575,0.6666666666666666
92,batch 70,KO44,ZebraF_6,1.5036300182242095,0.75
92,batch 70,KO44,ZebraF_6,1.1594496736273796,0.8333333333333333
92,batch 70,KO44,ZebraF_6,0.9764242869964865,0.9166666666666666
93,batch 70,KO44,ZebraF_7,9.685228102399222,0.0
93,batch 70,KO44,ZebraF_7,0.029581224588999495,0.08333333333333333
93,batch 70,KO44,ZebraF_7,0.10355133095095491,0.16666666666666666
93,batch 70,KO44,ZebraF_7,0.017082851620075588,0.25
93,batch 70,KO44,ZebraF_7,0.8133939671849092,0.3333333333333333
93,batch 70,KO44,ZebraF_7,0.06303742468155547,0.41666666666666663
93,batch 70,KO44,ZebraF_7,0.0,0.5
93,batch 70,KO44,ZebraF_7,0.004970136025220495,0.5833333333333333
93,batch 70,KO44,ZebraF_7,0.005333721864064293,0.6666666666666666
93,batch 70,KO44,ZebraF_7,0.8215961314818442,0.75
93,batch 70,KO44,ZebraF_7,0.02028241189042243,0.8333333333333333
93,batch 70,KO44,ZebraF_7,0.43594269731273416,0.9166666666666666
94,batch 70,KO44,ZebraF_8,1.1645083416502322,0.0
94,batch 70,KO44,ZebraF_8,0.329463368247397,0.08333333333333333
94,batch 70,KO44,ZebraF_8,0.3942441968081459,0.16666666666666666
94,batch 70,KO44,ZebraF_8,0.6825850225616801,0.25
94,batch 70,KO44,ZebraF_8,0.4257568100695746,0.3333333333333333
94,batch 70,KO44,ZebraF_8,0.2625581908340632,0.41666666666666663
94,batch 70,KO44,ZebraF_8,0.4598578629710178,0.5
94,batch 70,KO44,ZebraF_8,0.3410310436303903,0.5833333333333333
94,batch 70,KO44,ZebraF_8,1.1139402972343213,0.6666666666666666
94,batch 70,KO44,ZebraF_8,2.682111954858856,0.75
94,batch 70,KO44,ZebraF_8,3.3072273752652475,0.8333333333333333
94,batch 70,KO44,ZebraF_8,0.8367155358690732,0.9166666666666666
95,batch 70,KO44,ZebraF_9,0.16354749262843016,0.0
95,batch 70,KO44,ZebraF_9,0.0,0.08333333333333333
95,batch 70,KO44,ZebraF_9,0.0,0.16666666666666666
95,batch 70,KO44,ZebraF_9,7.406901580077002,0.25
95,batch 70,KO44,ZebraF_9,4.42955092729457,0.3333333333333333
95,batch 70,KO44,ZebraF_9,0.0,0.41666666666666663
95,batch 70,KO44,ZebraF_9,0.0,0.5
95,batch 70,KO44,ZebraF_9,0.0,0.5833333333333333
95,batch 70,KO44,ZebraF_9,0.0,0.6666666666666666
95,batch 70,KO44,ZebraF_9,0.0,0.75
95,batch 70,KO44,ZebraF_9,0.0,0.8333333333333333
95,batch 70,KO44,ZebraF_9,0.0,0.9166666666666666
96,batch 70,WT,ZebraF_1,11,0.0
96,batch 70,WT,ZebraF_1,2.0531359306604244,0.08333333333333333
96,batch 70,WT,ZebraF_1,1.5813269028256358,0.16666666666666666
96,batch 70,WT,ZebraF_1,1.3425379461462068,0.25
96,batch 70,WT,ZebraF_1,0.45569900602651503,0.3333333333333333
96,batch 70,WT,ZebraF_1,0.29656438093626,0.41666666666666663
96,batch 70,WT,ZebraF_1,0.5395512358942487,0.5
96,batch 70,WT,ZebraF_1,0.7212099175922873,0.5833333333333333
96,batch 70,WT,ZebraF_1,0.21277567397811567,0.6666666666666666
96,batch 70,WT,ZebraF_1,0.4453033228273621,0.75
96,batch 70,WT,ZebraF_1,0.562568446646511,0.8333333333333333
96,batch 70,WT,ZebraF_1,0.09682413039555979,0.9166666666666666
97,batch 70,WT,ZebraF_10,9,0.0
97,batch 70,WT,ZebraF_10,2.424442824422803,0.08333333333333333
97,batch 70,WT,ZebraF_10,2.383851048950993,0.16666666666666666
97,batch 70,WT,ZebraF_10,1.5166338824241263,0.25
97,batch 70,WT,ZebraF_10,0.8492065486539784,0.3333333333333333
97,batch 70,WT,ZebraF_10,0.33813081099103354,0.41666666666666663
97,batch 70,WT,ZebraF_10,0.3313894605480047,0.5
97,batch 70,WT,ZebraF_10,1.7615977681978152,0.5833333333333333
97,batch 70,WT,ZebraF_10,0.10907992150294864,0.6666666666666666
97,batch 70,WT,ZebraF_10,0.0,0.75
97,batch 70,WT,ZebraF_10,0.0,0.8333333333333333
97,batch 70,WT,ZebraF_10,0.0,0.9166666666666666
98,batch 70,WT,ZebraF_11,10,0.0
98,batch 70,WT,ZebraF_11,1.04295816987641,0.08333333333333333
98,batch 70,WT,ZebraF_11,0.6976919068723926,0.16666666666666666
98,batch 70,WT,ZebraF_11,0.5519680548152756,0.25
98,batch 70,WT,ZebraF_11,0.6380770494962404,0.3333333333333333
98,batch 70,WT,ZebraF_11,1.0785633031888904,0.41666666666666663
98,batch 70,WT,ZebraF_11,0.6075579635769023,0.5
98,batch 70,WT,ZebraF_11,0.6421030642693834,0.5833333333333333
98,batch 70,WT,ZebraF_11,1.277600876766598,0.6666666666666666
98,batch 70,WT,ZebraF_11,1.7901598893583162,0.75
98,batch 70,WT,ZebraF_11,0.8929102248280323,0.8333333333333333
98,batch 70,WT,ZebraF_11,0.5548865534503535,0.9166666666666666
99,batch 70,WT,ZebraF_12,8,0.0
99,batch 70,WT,ZebraF_12,0.8113761414592687,0.08333333333333333
99,batch 70,WT,ZebraF_12,1.412650723870041,0.16666666666666666
99,batch 70,WT,ZebraF_12,1.780468298393178,0.25
99,batch 70,WT,ZebraF_12,1.3663919364855805,0.3333333333333333
99,batch 70,WT,ZebraF_12,1.524304511164805,0.41666666666666663
99,batch 70,WT,ZebraF_12,1.5594180704777654,0.5
99,batch 70,WT,ZebraF_12,1.1874592352276787,0.5833333333333333
99,batch 70,WT,ZebraF_12,0.8340721989892567,0.6666666666666666
99,batch 70,WT,ZebraF_12,0.4539055046888137,0.75
99,batch 70,WT,ZebraF_12,0.2712398970216198,0.8333333333333333
99,batch 70,WT,ZebraF_12,0.37215661659161303,0.9166666666666666
100,batch 70,WT,ZebraF_2,15,0.0
100,batch 70,WT,ZebraF_2,1.5381001684603308,0.08333333333333333
100,batch 70,WT,ZebraF_2,0.9509717548521647,0.16666666666666666
100,batch 70,WT,ZebraF_2,0.6772341133916265,0.25
100,batch 70,WT,ZebraF_2,0.35566404426797754,0.3333333333333333
100,batch 70,WT,ZebraF_2,0.2679154104108401,0.41666666666666663
100,batch 70,WT,ZebraF_2,0.080355559959675,0.5
100,batch 70,WT,ZebraF_2,0.05277268075721251,0.5833333333333333
100,batch 70,WT,ZebraF_2,0.0,0.6666666666666666
100,batch 70,WT,ZebraF_2,0.011227476989161168,0.75
100,batch 70,WT,ZebraF_2,0.013418324044647205,0.8333333333333333
100,batch 70,WT,ZebraF_2,0.0,0.9166666666666666
101,batch 70,WT,ZebraF_3,9,0.0
101,batch 70,WT,ZebraF_3,1.6225944721697891,0.08333333333333333
101,batch 70,WT,ZebraF_3,0.5451532025217082,0.16666666666666666
101,batch 70,WT,ZebraF_3,0.19600902106642187,0.25
101,batch 70,WT,ZebraF_3,0.11793899720035322,0.3333333333333333
101,batch 70,WT,ZebraF_3,0.09065446516632603,0.41666666666666663
101,batch 70,WT,ZebraF_3,0.08296165954986379,0.5
101,batch 70,WT,ZebraF_3,0.18333926322132596,0.5833333333333333
101,batch 70,WT,ZebraF_3,0.45578425865004896,0.6666666666666666
101,batch 70,WT,ZebraF_3,0.9805902714830442,0.75
101,batch 70,WT,ZebraF_3,0.927888185293708,0.8333333333333333
101,batch 70,WT,ZebraF_3,0.0,0.9166666666666666
102,batch 70,WT,ZebraF_4,21,0.0
102,batch 70,WT,ZebraF_4,1.0010390720983429,0.08333333333333333
102,batch 70,WT,ZebraF_4,1.1506543531280282,0.16666666666666666
102,batch 70,WT,ZebraF_4,1.0442784866488775,0.25
102,batch 70,WT,ZebraF_4,0.8256186080528432,0.3333333333333333
102,batch 70,WT,ZebraF_4,0.7214311462743783,0.41666666666666663
102,batch 70,WT,ZebraF_4,1.0535040380412968,0.5
102,batch 70,WT,ZebraF_4,1.2495187397893015,0.5833333333333333
102,batch 70,WT,ZebraF_4,0.8671137412909251,0.6666666666666666
102,batch 70,WT,ZebraF_4,0.9211987410710042,0.75
102,batch 70,WT,ZebraF_4,1.0097002187918087,0.8333333333333333
102,batch 70,WT,ZebraF_4,0.5558311250208536,0.9166666666666666
103,batch 70,WT,ZebraF_5,8,0.0
103,batch 70,WT,ZebraF_5,1.195615178862162,0.08333333333333333
103,batch 70,WT,ZebraF_5,1.2069015491621802,0.16666666666666666
103,batch 70,WT,ZebraF_5,0.9374583864039827,0.25
103,batch 70,WT,ZebraF_5,0.9675757836324603,0.3333333333333333
103,batch 70,WT,ZebraF_5,0.7137774998203732,0.41666666666666663
103,batch 70,WT,ZebraF_5,0.74145609275087,0.5
103,batch 70,WT,ZebraF_5,0.6712231233128874,0.5833333333333333
103,batch 70,WT,ZebraF_5,0.487429568237713,0.6666666666666666
103,batch 70,WT,ZebraF_5,0.7074922878747845,0.75
103,batch 70,WT,ZebraF_5,0.5669746064742421,0.8333333333333333
103,batch 70,WT,ZebraF_5,0.0,0.9166666666666666
104,batch 70,WT,ZebraF_6,16,0.0
104,batch 70,WT,ZebraF_6,0.6084129818453157,0.08333333333333333
104,batch 70,WT,ZebraF_6,0.5518476891474801,0.16666666666666666
104,batch 70,WT,ZebraF_6,0.46494331889293,0.25
104,batch 70,WT,ZebraF_6,0.6780785920529265,0.3333333333333333
104,batch 70,WT,ZebraF_6,0.8202516728404664,0.41666666666666663
104,batch 70,WT,ZebraF_6,1.3199859660350706,0.5
104,batch 70,WT,ZebraF_6,1.1719791334285943,0.5833333333333333
104,batch 70,WT,ZebraF_6,1.316060575696683,0.6666666666666666
104,batch 70,WT,ZebraF_6,1.4463349111278074,0.75
104,batch 70,WT,ZebraF_6,1.172804049375993,0.8333333333333333
104,batch 70,WT,ZebraF_6,0.1928140186846151,0.9166666666666666
105,batch 70,WT,ZebraF_7,17,0.0
105,batch 70,WT,ZebraF_7,0.6437228167020637,0.08333333333333333
105,batch 70,WT,ZebraF_7,0.46200960822253606,0.16666666666666666
105,batch 70,WT,ZebraF_7,0.4254317290707913,0.25
105,batch 70,WT,ZebraF_7,0.5438382143412149,0.3333333333333333
105,batch 70,WT,ZebraF_7,0.7261796179034669,0.41666666666666663
105,batch 70,WT,ZebraF_7,1.5428314039862614,0.5
105,batch 70,WT,ZebraF_7,0.9854300683650873,0.5833333333333333
105,batch 70,WT,ZebraF_7,0.7138198557678351,0.6666666666666666
105,batch 70,WT,ZebraF_7,0.7551952050678088,0.75
105,batch 70,WT,ZebraF_7,2.0923570252683117,0.8333333333333333
105,batch 70,WT,ZebraF_7,2.0087509367959524,0.9166666666666666
106,batch 70,WT,ZebraF_8,15,0.0
106,batch 70,WT,ZebraF_8,1.4798545713185915,0.08333333333333333
106,batch 70,WT,ZebraF_8,0.753725316726058,0.16666666666666666
106,batch 70,WT,ZebraF_8,0.3433208566488307,0.25
106,batch 70,WT,ZebraF_8,0.0812391712280352,0.3333333333333333
106,batch 70,WT,ZebraF_8,0.009957972019843537,0.41666666666666663
106,batch 70,WT,ZebraF_8,0.003800095921981938,0.5
106,batch 70,WT,ZebraF_8,1.579225658788218,0.5833333333333333
106,batch 70,WT,ZebraF_8,0.0,0.6666666666666666
106,batch 70,WT,ZebraF_8,0.0,0.75
106,batch 70,WT,ZebraF_8,0.0,0.8333333333333333
106,batch 70,WT,ZebraF_8,0.0,0.9166666666666666
107,batch 70,WT,ZebraF_9,13,0.0
107,batch 70,WT,ZebraF_9,1.564144189197676,0.08333333333333333
107,batch 70,WT,ZebraF_9,1.3707723278365265,0.16666666666666666
107,batch 70,WT,ZebraF_9,0.7212602705990728,0.25
107,batch 70,WT,ZebraF_9,0.471561934459222,0.3333333333333333
107,batch 70,WT,ZebraF_9,0.37465620605914823,0.41666666666666663
107,batch 70,WT,ZebraF_9,1.1460653697679528,0.5
107,batch 70,WT,ZebraF_9,0.9933379945396522,0.5833333333333333
107,batch 70,WT,ZebraF_9,0.8805876520922573,0.6666666666666666
107,batch 70,WT,ZebraF_9,0.060383724877062624,0.75
107,batch 70,WT,ZebraF_9,0.0,0.8333333333333333
107,batch 70,WT,ZebraF_9,0.0,0.9166666666666666
